UNOFFICIAL ELECTION RESULTS
ADA
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"1005 - SF","Retain Magistrate Judge Kyle Schou","YES","746","86.71%"
"1005 - SF","Retain Magistrate Judge Kyle Schou","NO","271","86.71%"
"1005 - SF","Retain Magistrate Judge Diane M Walker","YES","733","86.71%"
"1005 - SF","Retain Magistrate Judge Diane M Walker","NO","285","86.71%"
"1005 - SF","Retain Magistrate Judge Abraham E. Wingrove","YES","757","86.71%"
"1005 - SF","Retain Magistrate Judge Abraham E. Wingrove","NO","253","86.71%"
"1005 - SF","College of Western Idaho Zone 1","Nicole A Bradshaw","768","86.71%"
"1005 - SF","College of Western Idaho Zone 3","Jim Reames","725","86.71%"
"1005 - SF","College of Western Idaho Zone 4","Gary L Smith","729","86.71%"
"1005 - SF","College of Western Idaho Zone 5","Cherie Buckner-Webb","727","86.71%"
"1005 - SF","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","1125","86.71%"
"1005 - SF","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","466","86.71%"
"1005 - SF","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","314","86.71%"
"1005 - SF","Proposition 1","NO, make no change to the current primary and general election voting system.","1300","86.71%"
"1005 - SF","Star Fire Protection District Levy (Combine Results with Canyon County)","IN FAVOR OF authorizing the levy increase in the amount of $2,225,000.","734","86.71%"
"1005 - SF","Star Fire Protection District Levy (Combine Results with Canyon County)","AGAINST authorizing the levy increase in the amount of $2,225,000.","813","86.71%"
"1006 - A","United States President","Joel Skousen","0","100.00%"
"1006 - A","United States President","Kamala D. Harris","0","100.00%"
"1006 - A","United States President","Chase Oliver","0","100.00%"
"1006 - A","United States President","Donald J. Trump","1","100.00%"
"1006 - A","United States President","Claudia De la Cruz","0","100.00%"
"1006 - A","United States President","Shiva Ayyadurai","0","100.00%"
"1006 - A","United States President","Randall Terry","0","100.00%"
"1006 - A","United States President","Jill Stein","0","100.00%"
"1006 - A","United States President","Robert F Kennedy Jr.","0","100.00%"
"1006 - A","United States President","Brian Larry Kienitz","0","100.00%"
"1006 - A","United States President","Peter Sonski","0","100.00%"
"1006 - A","United States President","Unassigned write-ins","0","100.00%"
"1006 - A","United States Representative District 1","Brendan J. Gomez","0","100.00%"
"1006 - A","United States Representative District 1","Kaylee Peterson","0","100.00%"
"1006 - A","United States Representative District 1","Matt Loesby","0","100.00%"
"1006 - A","United States Representative District 1","Russ Fulcher","2","100.00%"
"1006 - A","United States Representative District 1","David D Bot","0","100.00%"
"1006 - A","United States Representative District 1","Margot Dupre","0","100.00%"
"1006 - A","United States Representative District 1","Unassigned write-ins","0","100.00%"
"1006 - A","State Senator District 10","Letishia Silva","0","100.00%"
"1006 - A","State Senator District 10","Tammy Nichols","0","100.00%"
"1006 - A","State Representative District 10 Seat A","Nancy Parker","0","100.00%"
"1006 - A","State Representative District 10 Seat A","Mike Moyle","2","100.00%"
"1006 - A","State Representative District 10 Seat B","Shana Tremaine","0","100.00%"
"1006 - A","State Representative District 10 Seat B","Bruce D. Skaug","0","100.00%"
"1006 - A","County Commissioner District 1","Jonathan Lashley","0","100.00%"
"1006 - A","County Commissioner District 1","Ryan Davidson","0","100.00%"
"1006 - A","County Commissioner District 3","Devin Gutierrez","0","100.00%"
"1006 - A","County Commissioner District 3","Tom Dayley","0","100.00%"
"1006 - A","County Sheriff","Doug Traubel","0","100.00%"
"1006 - A","County Sheriff","Matthew Clifford","1","100.00%"
"1006 - A","County Prosecuting Attorney","Johnathan Baldauf","0","100.00%"
"1006 - A","County Prosecuting Attorney","Jan Bennetts","1","100.00%"
"1006 - A","Retain Magistrate Judge Ransom Bailey","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Ransom Bailey","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Susan Clark","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Susan Clark","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Danica Comstock","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Danica Comstock","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Kira L. Dale","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Kira L. Dale","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Michael Dean","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Michael Dean","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Andrew Ellis","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Andrew Ellis","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Laurie A. Fortier","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Laurie A. Fortier","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Theresa Gardunia","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Theresa Gardunia","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Regan C. Jameson","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Regan C. Jameson","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge David D. Manweiler","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge David D. Manweiler","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Michael McLennan","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Michael McLennan","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Kyle Schou","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Kyle Schou","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Diane M Walker","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Diane M Walker","NO","0","100.00%"
"1006 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","0","100.00%"
"1006 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","0","100.00%"
"1006 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","0","100.00%"
"1006 - A","College of Western Idaho Zone 3","Jim Reames","0","100.00%"
"1006 - A","College of Western Idaho Zone 4","Gary L Smith","0","100.00%"
"1006 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","0","100.00%"
"1006 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","2","100.00%"
"1006 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","0","100.00%"
"1006 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","0","100.00%"
"1006 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","2","100.00%"
"1006 - SF","United States President","Joel Skousen","2","82.83%"
"1006 - SF","United States President","Kamala D. Harris","184","82.83%"
"1006 - SF","United States President","Chase Oliver","3","82.83%"
"1006 - SF","United States President","Donald J. Trump","688","82.83%"
"1006 - SF","United States President","Claudia De la Cruz","0","82.83%"
"1006 - SF","United States President","Shiva Ayyadurai","2","82.83%"
"1006 - SF","United States President","Randall Terry","2","82.83%"
"1006 - SF","United States President","Jill Stein","2","82.83%"
"1006 - SF","United States President","Robert F Kennedy Jr.","3","82.83%"
"1006 - SF","United States President","Brian Larry Kienitz","0","82.83%"
"1006 - SF","United States President","Peter Sonski","0","82.83%"
"1006 - SF","United States President","Unassigned write-ins","4","82.83%"
"1006 - SF","United States Representative District 1","Brendan J. Gomez","9","82.83%"
"1006 - SF","United States Representative District 1","Kaylee Peterson","168","82.83%"
"1006 - SF","United States Representative District 1","Matt Loesby","11","82.83%"
"1006 - SF","United States Representative District 1","Russ Fulcher","665","82.83%"
"1006 - SF","United States Representative District 1","David D Bot","0","82.83%"
"1006 - SF","United States Representative District 1","Margot Dupre","0","82.83%"
"1006 - SF","United States Representative District 1","Unassigned write-ins","1","82.83%"
"1006 - SF","State Senator District 10","Letishia Silva","167","82.83%"
"1006 - SF","State Senator District 10","Tammy Nichols","677","82.83%"
"1006 - SF","State Representative District 10 Seat A","Nancy Parker","167","82.83%"
"1006 - SF","State Representative District 10 Seat A","Mike Moyle","680","82.83%"
"1006 - SF","State Representative District 10 Seat B","Shana Tremaine","161","82.83%"
"1006 - SF","State Representative District 10 Seat B","Bruce D. Skaug","672","82.83%"
"1006 - SF","County Commissioner District 1","Jonathan Lashley","165","82.83%"
"1006 - SF","County Commissioner District 1","Ryan Davidson","659","82.83%"
"1006 - SF","County Commissioner District 3","Devin Gutierrez","157","82.83%"
"1006 - SF","County Commissioner District 3","Tom Dayley","662","82.83%"
"1006 - SF","County Sheriff","Doug Traubel","217","82.83%"
"1006 - SF","County Sheriff","Matthew Clifford","591","82.83%"
"1006 - SF","County Prosecuting Attorney","Johnathan Baldauf","148","82.83%"
"1006 - SF","County Prosecuting Attorney","Jan Bennetts","671","82.83%"
"1006 - SF","Retain Magistrate Judge Ransom Bailey","YES","468","82.83%"
"1006 - SF","Retain Magistrate Judge Ransom Bailey","NO","144","82.83%"
"1006 - SF","Retain Magistrate Judge Susan Clark","YES","456","82.83%"
"1006 - SF","Retain Magistrate Judge Susan Clark","NO","153","82.83%"
"1006 - SF","Retain Magistrate Judge Danica Comstock","YES","423","82.83%"
"1006 - SF","Retain Magistrate Judge Danica Comstock","NO","142","82.83%"
"1006 - SF","Retain Magistrate Judge Kira L. Dale","YES","405","82.83%"
"1006 - SF","Retain Magistrate Judge Kira L. Dale","NO","155","82.83%"
"1006 - SF","Retain Magistrate Judge Michael Dean","YES","412","82.83%"
"1006 - SF","Retain Magistrate Judge Michael Dean","NO","144","82.83%"
"1006 - SF","Retain Magistrate Judge Andrew Ellis","YES","410","82.83%"
"1006 - SF","Retain Magistrate Judge Andrew Ellis","NO","139","82.83%"
"1006 - SF","Retain Magistrate Judge Laurie A. Fortier","YES","399","82.83%"
"1006 - SF","Retain Magistrate Judge Laurie A. Fortier","NO","146","82.83%"
"1006 - SF","Retain Magistrate Judge Theresa Gardunia","YES","393","82.83%"
"1006 - SF","Retain Magistrate Judge Theresa Gardunia","NO","148","82.83%"
"1006 - SF","Retain Magistrate Judge Cathleen MacGregor Irby","YES","393","82.83%"
"1006 - SF","Retain Magistrate Judge Cathleen MacGregor Irby","NO","151","82.83%"
"1006 - SF","Retain Magistrate Judge Regan C. Jameson","YES","399","82.83%"
"1006 - SF","Retain Magistrate Judge Regan C. Jameson","NO","140","82.83%"
"1006 - SF","Retain Magistrate Judge Joanne Kibodeaux","YES","387","82.83%"
"1006 - SF","Retain Magistrate Judge Joanne Kibodeaux","NO","154","82.83%"
"1006 - SF","Retain Magistrate Judge David D. Manweiler","YES","394","82.83%"
"1006 - SF","Retain Magistrate Judge David D. Manweiler","NO","151","82.83%"
"1006 - SF","Retain Magistrate Judge Michael McLennan","YES","395","82.83%"
"1006 - SF","Retain Magistrate Judge Michael McLennan","NO","137","82.83%"
"1006 - SF","Retain Magistrate Judge Kyle Schou","YES","384","82.83%"
"1006 - SF","Retain Magistrate Judge Kyle Schou","NO","152","82.83%"
"1006 - SF","Retain Magistrate Judge Diane M Walker","YES","389","82.83%"
"1006 - SF","Retain Magistrate Judge Diane M Walker","NO","152","82.83%"
"1006 - SF","Retain Magistrate Judge Abraham E. Wingrove","YES","396","82.83%"
"1006 - SF","Retain Magistrate Judge Abraham E. Wingrove","NO","139","82.83%"
"1006 - SF","College of Western Idaho Zone 1","Nicole A Bradshaw","386","82.83%"
"1006 - SF","College of Western Idaho Zone 3","Jim Reames","366","82.83%"
"1006 - SF","College of Western Idaho Zone 4","Gary L Smith","366","82.83%"
"1006 - SF","College of Western Idaho Zone 5","Cherie Buckner-Webb","371","82.83%"
"1006 - SF","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","627","82.83%"
"1006 - SF","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","234","82.83%"
"1006 - SF","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","159","82.83%"
"1006 - SF","Proposition 1","NO, make no change to the current primary and general election voting system.","719","82.83%"
"1006 - SF","Star Fire Protection District Levy (Combine Results with Canyon County)","IN FAVOR OF authorizing the levy increase in the amount of $2,225,000.","377","82.83%"
"1006 - SF","Star Fire Protection District Levy (Combine Results with Canyon County)","AGAINST authorizing the levy increase in the amount of $2,225,000.","454","82.83%"
"1401 - A","United States President","Joel Skousen","0","83.88%"
"1401 - A","United States President","Kamala D. Harris","279","83.88%"
"1401 - A","United States President","Chase Oliver","5","83.88%"
"1401 - A","United States President","Donald J. Trump","832","83.88%"
"1401 - A","United States President","Claudia De la Cruz","0","83.88%"
"1401 - A","United States President","Shiva Ayyadurai","0","83.88%"
"1401 - A","United States President","Randall Terry","0","83.88%"
"1401 - A","United States President","Jill Stein","3","83.88%"
"1401 - A","United States President","Robert F Kennedy Jr.","11","83.88%"
"1401 - A","United States President","Brian Larry Kienitz","0","83.88%"
"1401 - A","United States President","Peter Sonski","0","83.88%"
"1401 - A","United States President","Unassigned write-ins","10","83.88%"
"1401 - A","United States Representative District 1","Brendan J. Gomez","9","83.88%"
"1401 - A","United States Representative District 1","Kaylee Peterson","268","83.88%"
"1401 - A","United States Representative District 1","Matt Loesby","14","83.88%"
"1401 - A","United States Representative District 1","Russ Fulcher","811","83.88%"
"1401 - A","United States Representative District 1","David D Bot","0","83.88%"
"1401 - A","United States Representative District 1","Margot Dupre","0","83.88%"
"1401 - A","United States Representative District 1","Unassigned write-ins","0","83.88%"
"1401 - A","State Senator District 14","Kirsten Faith Richardson","179","83.88%"
"1401 - A","State Senator District 14","C. Scott Grow","806","83.88%"
"1401 - A","State Representative District 14 Seat A","Ted Hill","796","83.88%"
